step,epoch
26149,33
26199,33
26249,33
26299,33
26349,33
26399,33
26449,33
26499,33
26549,33
26599,34
26649,34
26699,34
26749,34
26799,34
26849,34
26899,34
26949,34
26999,34
27049,34
27099,34
27149,34
27199,34
27249,34
27299,34
27334,34
27349,35
27399,35
27449,35
27499,35
27549,35
27599,35
27649,35
27699,35
27749,35
27799,35
27849,35
27899,35
27949,35
27999,35
28049,35
28099,35
28149,36
28199,36
28249,36
28299,36
28349,36
28399,36
28449,36
28499,36
28549,36
28599,36
28649,36
28699,36
28749,36
28799,36
28849,36
28899,37
28949,37
28999,37
29049,37
29099,37
29149,37
29199,37
29249,37
29299,37
29349,37
29399,37
29449,37
29499,37
29549,37
29599,37
29649,37
29699,38
29749,38
29799,38
29849,38
29899,38
29949,38
29999,38
30049,38
30099,38
30149,38
30199,38
30249,38
30299,38
30349,38
30399,38
30449,38
30499,39
30549,39
30599,39
30649,39
30699,39
30749,39
30799,39
30849,39
30899,39
30949,39
30999,39
31049,39
31099,39
31149,39
31199,39
31239,39
31249,40
31299,40
31349,40
31399,40
31449,40
31499,40
31549,40
31599,40
31649,40
31699,40
31749,40
31799,40
31849,40
31899,40
31949,40
31999,40
32049,41
32099,41
32149,41
32199,41
32249,41
32299,41
32349,41
32399,41
32449,41
32499,41
32549,41
32599,41
32649,41
32699,41
32749,41
32799,41
32849,42
32899,42
32949,42
32999,42
33049,42
33099,42
33149,42
33199,42
33249,42
33299,42
33349,42
33399,42
33449,42
33499,42
33549,42
33599,43
33649,43
33699,43
33749,43
33799,43
33849,43
33899,43
33949,43
33999,43
34049,43
34099,43
34149,43
34199,43
34249,43
34299,43
34349,43
34399,44
34449,44
34499,44
34549,44
34599,44
34649,44
34699,44
34749,44
34799,44
34849,44
34899,44
34949,44
34999,44
35049,44
35099,44
35144,44
35149,45
35199,45
35249,45
35299,45
35349,45
35399,45
35449,45
35499,45
35549,45
35599,45
35649,45
35699,45
35749,45
35799,45
35849,45
35899,45
35949,46
35999,46
36049,46
36099,46
36149,46
36199,46
36249,46
36299,46
36349,46
36399,46
36449,46
36499,46
36549,46
36599,46
36649,46
36699,46
36749,47
36799,47
36849,47
36899,47
36949,47
36999,47
37049,47
37099,47
37149,47
37199,47
37249,47
37299,47
37349,47
37399,47
37449,47
37499,48
37549,48
37599,48
37649,48
37699,48
37749,48
37799,48
37849,48
37899,48
37949,48
37999,48
38049,48
38099,48
38149,48
38199,48
38249,48
38299,49
38349,49
38399,49
38449,49
38499,49
38549,49
38599,49
38649,49
38699,49
38749,49
38799,49
38849,49
38899,49
38949,49
38999,49
39049,49
39049,49
